id_reserva,id_cliente,nombre,apellido,mail,competencia,inicio_estancia,final_estancia,id_hotel,ciudad,id,nombre_hotel,valoracion,precio_noche,fecha_reserva,id_ciudad
161,3563,Cándido,Ordóñez,cándido.ordóñez@example.com,True,2025-03-01,2025-03-02,26,Madrid,446,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
162,11938,Quirino,Cardona,quirino.cardona@example.com,True,2025-03-01,2025-03-02,20,Madrid,447,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
163,8238,Leandro,Mendizábal,leandro.mendizábal@example.com,True,2025-03-01,2025-03-02,22,Madrid,451,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
164,9970,Mateo,Morata,mateo.morata@example.com,True,2025-03-01,2025-03-02,24,Madrid,457,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
165,1625,Augusto,Bilbao,augusto.bilbao@example.com,True,2025-03-01,2025-03-02,28,Madrid,460,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
166,6818,Irene,Torrecilla,irene.torrecilla@example.com,True,2025-03-01,2025-03-02,24,Madrid,465,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
167,4216,Elena,Ballesteros,elena.ballesteros@example.com,True,2025-03-01,2025-03-02,20,Madrid,467,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
168,3841,Dimas,Aguilera,dimas.aguilera@example.com,True,2025-03-01,2025-03-02,23,Madrid,470,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
169,13894,Tito,Echevarría,tito.echevarría@example.com,True,2025-03-01,2025-03-02,26,Madrid,471,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
170,12605,Rosalva,Arnal,rosalva.arnal@example.com,True,2025-03-01,2025-03-02,26,Madrid,474,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
171,3324,Coral,Román,coral.román@example.com,True,2025-03-01,2025-03-02,23,Madrid,476,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
172,2531,Carmelo,Vicens,carmelo.vicens@example.com,True,2025-03-01,2025-03-02,28,Madrid,485,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
173,2004,Bernarda,Viana,bernarda.viana@example.com,True,2025-03-01,2025-03-02,20,Madrid,486,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
174,10026,Maura,Olmedo,maura.olmedo@example.com,True,2025-03-01,2025-03-02,22,Madrid,487,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
175,4795,Esteban,Jaén,esteban.jaén@example.com,True,2025-03-01,2025-03-02,21,Madrid,489,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
176,2947,Cintia,Sanchez,cintia.sanchez@example.com,True,2025-03-01,2025-03-02,23,Madrid,493,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
177,14876,Íñigo,Sans,íñigo.sans@example.com,True,2025-03-01,2025-03-02,27,Madrid,499,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
178,11957,Rafa,Madrid,rafa.madrid@example.com,True,2025-03-01,2025-03-02,22,Madrid,500,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
179,429,Alba,Vallejo,alba.vallejo@example.com,True,2025-03-01,2025-03-02,21,Madrid,505,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
180,14115,Valentín,Zamora,valentín.zamora@example.com,True,2025-03-01,2025-03-02,24,Madrid,510,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
181,5557,Flor,Nadal,flor.nadal@example.com,True,2025-03-01,2025-03-02,23,Madrid,514,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
182,3592,Dafne,Cid,dafne.cid@example.com,True,2025-03-01,2025-03-02,24,Madrid,517,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
183,8215,Leandra,Blazquez,leandra.blazquez@example.com,True,2025-03-01,2025-03-02,23,Madrid,519,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
184,6471,Herminia,Roda,herminia.roda@example.com,True,2025-03-01,2025-03-02,21,Madrid,522,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
185,568,Alejandro,Pareja,alejandro.pareja@example.com,True,2025-03-01,2025-03-02,25,Madrid,523,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
186,766,Amalia,Fernandez,amalia.fernandez@example.com,True,2025-03-01,2025-03-02,21,Madrid,525,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
187,4480,Emigdio,Cortina,emigdio.cortina@example.com,True,2025-03-01,2025-03-02,25,Madrid,526,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
188,2254,Calista,Zurita,calista.zurita@example.com,True,2025-03-01,2025-03-02,23,Madrid,528,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
189,10276,Milagros,Somoza,milagros.somoza@example.com,True,2025-03-01,2025-03-02,28,Madrid,537,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
190,6286,Guillermo,Pedro,guillermo.pedro@example.com,True,2025-03-01,2025-03-02,20,Madrid,538,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
191,3217,Concepción,Saez,concepción.saez@example.com,True,2025-03-01,2025-03-02,22,Madrid,539,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
192,8611,Lope,Piña,lope.piña@example.com,True,2025-03-01,2025-03-02,25,Madrid,540,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
193,10783,Nicolasa,Chacón,nicolasa.chacón@example.com,True,2025-03-01,2025-03-02,21,Madrid,542,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
194,2591,Casandra,Calderon,casandra.calderon@example.com,True,2025-03-01,2025-03-02,23,Madrid,544,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
195,9757,María Carmen,Cueto,maría carmen.cueto@example.com,True,2025-03-01,2025-03-02,28,Madrid,546,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
196,14060,Ulises,Bravo,ulises.bravo@example.com,True,2025-03-01,2025-03-02,23,Madrid,548,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
197,7086,Iván,Sanmartín,iván.sanmartín@example.com,True,2025-03-01,2025-03-02,28,Madrid,549,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
198,1223,Ani,Pereira,ani.pereira@example.com,True,2025-03-01,2025-03-02,20,Madrid,551,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
199,5606,Florentina,Naranjo,florentina.naranjo@example.com,True,2025-03-01,2025-03-02,29,Madrid,554,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
200,8520,Lina,Cobo,lina.cobo@example.com,True,2025-03-01,2025-03-02,29,Madrid,566,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
201,2834,Che,Zabaleta,che.zabaleta@example.com,True,2025-03-01,2025-03-02,20,Madrid,569,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
202,12656,Rosario,Soriano,rosario.soriano@example.com,True,2025-03-01,2025-03-02,24,Madrid,572,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
203,12495,Roldán,Perea,roldán.perea@example.com,True,2025-03-01,2025-03-02,23,Madrid,573,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
204,11216,Onofre,Hernando,onofre.hernando@example.com,True,2025-03-01,2025-03-02,24,Madrid,575,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
205,5800,Gabino,Sobrino,gabino.sobrino@example.com,True,2025-03-01,2025-03-02,28,Madrid,579,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
206,13504,Soraya,Arnaiz,soraya.arnaiz@example.com,True,2025-03-01,2025-03-02,22,Madrid,583,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
207,12606,Rosalva,Asenjo,rosalva.asenjo@example.com,True,2025-03-01,2025-03-02,20,Madrid,587,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
208,10605,Natanael,Llano,natanael.llano@example.com,True,2025-03-01,2025-03-02,27,Madrid,588,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
209,12482,Rolando,Nicolau,rolando.nicolau@example.com,True,2025-03-01,2025-03-02,29,Madrid,591,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
210,1066,Anabel,Valencia,anabel.valencia@example.com,True,2025-03-01,2025-03-02,22,Madrid,592,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
211,2746,Celestino,Rodriguez,celestino.rodriguez@example.com,True,2025-03-01,2025-03-02,22,Madrid,594,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
212,10217,Miguel Ángel,Calderon,miguel ángel.calderon@example.com,True,2025-03-01,2025-03-02,29,Madrid,596,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
213,4326,Elisa,Rojas,elisa.rojas@example.com,True,2025-03-01,2025-03-02,20,Madrid,598,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
214,8814,Lucía,Osorio,lucía.osorio@example.com,True,2025-03-01,2025-03-02,24,Madrid,600,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
215,14021,Trinidad,Llobet,trinidad.llobet@example.com,True,2025-03-01,2025-03-02,27,Madrid,601,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
216,10439,Máxima,Barceló,máxima.barceló@example.com,True,2025-03-01,2025-03-02,29,Madrid,602,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
217,4721,Eric,Ríos,eric.ríos@example.com,True,2025-03-01,2025-03-02,25,Madrid,605,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
218,7867,Juan Bautista,Salmerón,juan bautista.salmerón@example.com,True,2025-03-01,2025-03-02,28,Madrid,616,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
219,14005,Trini,Salgado,trini.salgado@example.com,True,2025-03-01,2025-03-02,25,Madrid,620,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
220,8841,Luis Ángel,Marín,luis ángel.marín@example.com,True,2025-03-01,2025-03-02,21,Madrid,623,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
221,1373,Apolonia,Gomez,apolonia.gomez@example.com,True,2025-03-01,2025-03-02,29,Madrid,625,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
222,6427,Herberto,Chamorro,herberto.chamorro@example.com,True,2025-03-01,2025-03-02,22,Madrid,626,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
223,8514,Liliana,Tejero,liliana.tejero@example.com,True,2025-03-01,2025-03-02,21,Madrid,631,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
224,2382,Candelario,Casares,candelario.casares@example.com,True,2025-03-01,2025-03-02,29,Madrid,633,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
225,6859,Irma,Villar,irma.villar@example.com,True,2025-03-01,2025-03-02,20,Madrid,635,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
226,13252,Selena,Espada,selena.espada@example.com,True,2025-03-01,2025-03-02,21,Madrid,636,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
227,5406,Felix,Mora,felix.mora@example.com,True,2025-03-01,2025-03-02,21,Madrid,640,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
228,7154,Jafet,Oliva,jafet.oliva@example.com,True,2025-03-01,2025-03-02,24,Madrid,641,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
229,1654,Aurelia,Luz,aurelia.luz@example.com,True,2025-03-01,2025-03-02,28,Madrid,642,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
230,2539,Carmen,Llobet,carmen.llobet@example.com,True,2025-03-01,2025-03-02,29,Madrid,644,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
231,884,Ambrosio,Bertrán,ambrosio.bertrán@example.com,True,2025-03-01,2025-03-02,22,Madrid,649,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
232,5363,Felipa,Landa,felipa.landa@example.com,True,2025-03-01,2025-03-02,21,Madrid,650,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
233,9837,María Fernanda,Riera,maría fernanda.riera@example.com,True,2025-03-01,2025-03-02,21,Madrid,651,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
234,2407,Caridad,Manjón,caridad.manjón@example.com,True,2025-03-01,2025-03-02,21,Madrid,653,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
235,10910,Noemí,Ramis,noemí.ramis@example.com,True,2025-03-01,2025-03-02,27,Madrid,655,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
236,2324,Camilo,Barreda,camilo.barreda@example.com,True,2025-03-01,2025-03-02,20,Madrid,656,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
237,3505,Curro,Montaña,curro.montaña@example.com,True,2025-03-01,2025-03-02,25,Madrid,662,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
238,3958,Donato,Lastra,donato.lastra@example.com,True,2025-03-01,2025-03-02,26,Madrid,663,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
239,4683,Epifanio,Caballero,epifanio.caballero@example.com,True,2025-03-01,2025-03-02,29,Madrid,664,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
240,12450,Rodrigo,Ripoll,rodrigo.ripoll@example.com,True,2025-03-01,2025-03-02,29,Madrid,665,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
241,3399,Crescencia,Milla,crescencia.milla@example.com,True,2025-03-01,2025-03-02,25,Madrid,667,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
242,5342,Feliciano,Valentín,feliciano.valentín@example.com,True,2025-03-01,2025-03-02,24,Madrid,668,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
243,185,Adelia,Valenzuela,adelia.valenzuela@example.com,True,2025-03-01,2025-03-02,25,Madrid,669,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
244,1086,Anastasia,Alvarado,anastasia.alvarado@example.com,True,2025-03-01,2025-03-02,21,Madrid,670,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
245,1606,Atilio,Ayuso,atilio.ayuso@example.com,True,2025-03-01,2025-03-02,24,Madrid,673,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
246,281,Adán,Campos,adán.campos@example.com,True,2025-03-01,2025-03-02,23,Madrid,675,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
247,13731,Teodora,Villalba,teodora.villalba@example.com,True,2025-03-01,2025-03-02,23,Madrid,689,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
248,4651,Encarnita,Martínez,encarnita.martínez@example.com,True,2025-03-01,2025-03-02,23,Madrid,691,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
249,8224,Leandra,Marí,leandra.marí@example.com,True,2025-03-01,2025-03-02,26,Madrid,693,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
250,7939,Juan Manuel,Goñi,juan manuel.goñi@example.com,True,2025-03-01,2025-03-02,22,Madrid,697,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
251,3614,Dalila,Tenorio,dalila.tenorio@example.com,True,2025-03-01,2025-03-02,22,Madrid,698,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
252,5040,Eva,Pinto,eva.pinto@example.com,True,2025-03-01,2025-03-02,26,Madrid,699,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
253,14155,Valero,Mir,valero.mir@example.com,True,2025-03-01,2025-03-02,24,Madrid,702,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
254,1651,Aurelia,Galan,aurelia.galan@example.com,True,2025-03-01,2025-03-02,24,Madrid,706,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
255,6101,Gloria,Tejera,gloria.tejera@example.com,True,2025-03-01,2025-03-02,21,Madrid,707,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
256,6751,Inmaculada,Lamas,inmaculada.lamas@example.com,True,2025-03-01,2025-03-02,23,Madrid,710,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
257,7261,Jenny,Torrijos,jenny.torrijos@example.com,True,2025-03-01,2025-03-02,29,Madrid,714,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
258,10849,Nilda,Coll,nilda.coll@example.com,True,2025-03-01,2025-03-02,21,Madrid,718,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
259,8793,Lucio,Bermúdez,lucio.bermúdez@example.com,True,2025-03-01,2025-03-02,26,Madrid,719,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
260,14187,Vasco,Jerez,vasco.jerez@example.com,True,2025-03-01,2025-03-02,29,Madrid,720,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
261,4624,Encarnación,Heras,encarnación.heras@example.com,True,2025-03-01,2025-03-02,28,Madrid,723,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
262,8513,Liliana,Sureda,liliana.sureda@example.com,True,2025-03-01,2025-03-02,23,Madrid,726,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
263,13388,Silvia,Tamarit,silvia.tamarit@example.com,True,2025-03-01,2025-03-02,21,Madrid,729,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
264,5515,Flavia,Barranco,flavia.barranco@example.com,True,2025-03-01,2025-03-02,27,Madrid,731,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
265,8658,Loreto,Arcos,loreto.arcos@example.com,True,2025-03-01,2025-03-02,28,Madrid,733,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
266,9447,Marianela,Mancebo,marianela.mancebo@example.com,True,2025-03-01,2025-03-02,21,Madrid,737,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
267,8938,Lupe,Segarra,lupe.segarra@example.com,True,2025-03-01,2025-03-02,25,Madrid,743,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
268,12393,Roberta,Ramirez,roberta.ramirez@example.com,True,2025-03-01,2025-03-02,25,Madrid,747,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
269,1556,Aránzazu,Mosquera,aránzazu.mosquera@example.com,True,2025-03-01,2025-03-02,29,Madrid,748,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
270,10557,Narciso,Matas,narciso.matas@example.com,True,2025-03-01,2025-03-02,26,Madrid,753,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
271,11734,Plácido,Guzman,plácido.guzman@example.com,True,2025-03-01,2025-03-02,24,Madrid,755,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
272,13094,Santiago,Valverde,santiago.valverde@example.com,True,2025-03-01,2025-03-02,27,Madrid,757,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
273,13563,Susanita,Mercader,susanita.mercader@example.com,True,2025-03-01,2025-03-02,20,Madrid,758,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
274,7033,Ismael,Gilabert,ismael.gilabert@example.com,True,2025-03-01,2025-03-02,27,Madrid,760,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
275,531,Ale,Coronado,ale.coronado@example.com,True,2025-03-01,2025-03-02,23,Madrid,761,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
276,2494,Carmela,Sotelo,carmela.sotelo@example.com,True,2025-03-01,2025-03-02,28,Madrid,763,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
277,2434,Carla,Vega,carla.vega@example.com,True,2025-03-01,2025-03-02,23,Madrid,768,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
278,12319,Ricarda,Viña,ricarda.viña@example.com,True,2025-03-01,2025-03-02,22,Madrid,770,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
279,14268,Victor Manuel,Baquero,victor manuel.baquero@example.com,True,2025-03-01,2025-03-02,25,Madrid,773,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
280,1853,Bautista,Sevilla,bautista.sevilla@example.com,True,2025-03-01,2025-03-02,27,Madrid,775,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
281,3438,Cristina,Beltran,cristina.beltran@example.com,True,2025-03-01,2025-03-02,20,Madrid,778,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
282,11192,Omar,Bartolomé,omar.bartolomé@example.com,True,2025-03-01,2025-03-02,21,Madrid,779,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
283,5951,Geraldo,Cerdá,geraldo.cerdá@example.com,True,2025-03-01,2025-03-02,23,Madrid,782,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
284,13634,Tatiana,Piñeiro,tatiana.piñeiro@example.com,True,2025-03-01,2025-03-02,28,Madrid,784,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
285,2207,Brígida,Pozo,brígida.pozo@example.com,True,2025-03-01,2025-03-02,25,Madrid,788,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
286,8866,Luisa,Gisbert,luisa.gisbert@example.com,True,2025-03-01,2025-03-02,27,Madrid,789,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
287,9622,Maristela,Alsina,maristela.alsina@example.com,True,2025-03-01,2025-03-02,28,Madrid,790,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
288,2136,Bonifacio,Cabrero,bonifacio.cabrero@example.com,True,2025-03-01,2025-03-02,28,Madrid,797,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
289,8824,Luis Miguel,Guillén,luis miguel.guillén@example.com,True,2025-03-01,2025-03-02,22,Madrid,802,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
290,9916,María Teresa,Montes,maría teresa.montes@example.com,True,2025-03-01,2025-03-02,25,Madrid,804,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
291,8306,Leonardo,Barrera,leonardo.barrera@example.com,True,2025-03-01,2025-03-02,23,Madrid,807,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
292,9299,Marcelo,Peñalver,marcelo.peñalver@example.com,True,2025-03-01,2025-03-02,29,Madrid,812,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
293,7150,Jafet,Mas,jafet.mas@example.com,True,2025-03-01,2025-03-02,24,Madrid,814,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
294,7759,José Mari,Frutos,josé mari.frutos@example.com,True,2025-03-01,2025-03-02,29,Madrid,818,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
295,9606,Marisela,Tejero,marisela.tejero@example.com,True,2025-03-01,2025-03-02,27,Madrid,826,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
296,7660,Josefa,Fuente,josefa.fuente@example.com,True,2025-03-01,2025-03-02,26,Madrid,827,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
297,7645,Jose,Montoya,jose.montoya@example.com,True,2025-03-01,2025-03-02,29,Madrid,828,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
298,13298,Severiano,Arroyo,severiano.arroyo@example.com,True,2025-03-01,2025-03-02,26,Madrid,834,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
299,7029,Ismael,Coello,ismael.coello@example.com,True,2025-03-01,2025-03-02,24,Madrid,835,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
300,8965,Luz,Ortuño,luz.ortuño@example.com,True,2025-03-01,2025-03-02,20,Madrid,842,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
301,13273,Sergio,Albero,sergio.albero@example.com,True,2025-03-01,2025-03-02,22,Madrid,853,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
302,3117,Clemente,Zamora,clemente.zamora@example.com,True,2025-03-01,2025-03-02,22,Madrid,858,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
303,11546,Paulino,Lastra,paulino.lastra@example.com,True,2025-03-01,2025-03-02,21,Madrid,860,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
304,7165,Jaime,Marín,jaime.marín@example.com,True,2025-03-01,2025-03-02,27,Madrid,863,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
305,12306,Reynaldo,Pi,reynaldo.pi@example.com,True,2025-03-01,2025-03-02,28,Madrid,866,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
306,2748,Celestino,Valero,celestino.valero@example.com,True,2025-03-01,2025-03-02,20,Madrid,868,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
307,5494,Filomena,Muñoz,filomena.muñoz@example.com,True,2025-03-01,2025-03-02,24,Madrid,869,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
308,14745,Ámbar,Benavente,ámbar.benavente@example.com,True,2025-03-01,2025-03-02,26,Madrid,873,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
309,8402,Leticia,Puig,leticia.puig@example.com,True,2025-03-01,2025-03-02,20,Madrid,877,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
